grid,velocity,spread_rate,lambda,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.0,29.999999999999996,1.0845217327439665e-19,-1665508.7952292091,293.15,1.1173188583243556,0.04285714285714265,4.163315683230585e-16,0.0,0.18749999999999986,0.0,0.0,1.0137136198487587e-19,0.0,0.0,0.0,4.212285522180412e-18,0.0,2.299980385676652e-16,0.06428571428571411,0.0,0.0,0.0,5.292774117320527e-18,0.0,0.0,1.5885313094834727e-17,1.1302015247617758e-17,3.868638218630325e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0637585249738903e-17,0.0,0.0,0.0,4.2284012009392484e-18,1.2890709581928606e-18,2.849395684175982e-16,0.0,4.875059329335397e-17,4.518771157470723e-17,0.0,1.5600309459076764e-21,0.0,1.032573458504966e-17,0.0,0.7053571428571423,0.0,0.0,0.0,0.0,1.3049146901732239e-17
0.0025000000000000005,29.689452123338388,124.21915066445428,-1665508.7952292091,293.1499999999955,1.1173188583243734,0.042857142857142705,6.092127680880421e-19,0.0,0.18750000000000008,0.0,0.0,3.715890258002767e-16,0.0,0.0,2.1926578703612144e-25,6.3945076226946646e-21,1.554997384904672e-25,1.0915499310220607e-16,0.06428571428571421,0.0,1.860331341122084e-18,2.549395883203003e-21,6.0829421791787295e-18,2.4690314409074183e-24,3.692205432369317e-21,1.5892113708719568e-17,4.706233189247951e-22,3.897808360619476e-18,2.2235086683719253e-24,0.0,3.5018554325079055e-21,0.0,2.0969959496899427e-23,0.0,0.0,0.0,0.0,2.0629655904932077e-17,0.0,2.662616783275952e-25,0.0,4.236108479143486e-18,1.2959892148398537e-18,2.849344070018814e-16,0.0,4.8733348246541396e-17,4.5194434899489195e-17,1.3964777517833584e-24,8.508716471699633e-21,6.3615504980493794e-21,1.0226694929209985e-17,0.0,0.7053571428571422,8.046187726046278e-21,0.0,0.0,2.6984382498782417e-22,1.3055036406665468e-17
0.005000000000000001,28.75780849335495,248.43830132889505,-1665508.7952292091,293.14999999999486,1.1173188583243756,0.04285714285714272,0.0,0.0,0.18750000000000014,0.0,0.0,3.400373620882172e-16,0.0,0.0,0.0,0.0,0.0,4.667989501228641e-17,0.06428571428571427,0.0,1.847634204919593e-18,0.0,6.051962444673649e-18,0.0,0.0,1.5883653026480546e-17,0.0,3.8885523933163266e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.058771522767084e-17,0.0,0.0,0.0,4.2265017220296186e-18,1.2873660906649113e-18,2.849195465481546e-16,0.0,4.8724887303659356e-17,4.5186054773471007e-17,0.0,0.0,0.0,1.0108647463487622e-17,0.0,0.7053571428571421,0.0,0.0,0.0,0.0,1.304769572486913e-17
0.006250000000000001,28.05907577086743,310.5478766611102,-1665508.7952292091,293.1499999999947,1.1173188583243763,0.04285714285714273,0.0,0.0,0.18750000000000014,0.0,0.0,3.297578615807179e-16,0.0,1.0348970680151312e-25,2.6076475733317844e-26,1.996672492581693e-24,1.8474314294881022e-26,2.6835556803040596e-17,0.0642857142857143,0.0,1.848280303385561e-18,1.0698235450874977e-24,6.052426213222161e-18,2.9115900764811984e-25,0.0,1.588399984200509e-17,3.353047066815559e-26,3.88893996719245e-18,2.6256830012116684e-25,0.0,0.0,0.0,2.381104999493916e-24,0.0,0.0,0.0,0.0,2.057640342866108e-17,0.0,3.1645399360155877e-26,0.0,4.226902234975263e-18,1.2877293021245148e-18,2.849192578184948e-16,1.1464871927107022e-25,4.872524418639924e-17,4.518640863743227e-17,1.6566320091751092e-25,2.1232589128871965e-22,0.0,1.0052972225893425e-17,0.0,0.7053571428571421,0.0,0.0,0.0,8.300053257206789e-24,1.3048009034938175e-17
0.0075000000000000015,27.205069110049383,372.65745199331883,-1665508.7952292091,293.1499999999946,1.1173188583243765,0.04285714285714274,0.0,0.0,0.18750000000000017,0.0,0.0,3.2162570136741405e-16,0.0,0.0,0.0,0.0,0.0,1.4229741278501223e-17,0.0642857142857143,0.0,1.7163665286463469e-18,0.0,5.775821972262068e-18,0.0,0.0,1.5811922014522017e-17,0.0,3.810131246083487e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0406806065799568e-17,0.0,0.0,0.0,4.145117266291495e-18,1.2143131876449062e-18,2.848219720456547e-16,0.0,4.8653231792659096e-17,4.5115060185517765e-17,0.0,0.0,0.0,9.921400035591158e-18,0.0,0.7053571428571421,0.0,0.0,0.0,0.0,1.298550581006921e-17
0.00875,26.19578851090083,434.76702732551945,-1665508.7952292091,293.1499999999945,1.1173188583243767,0.042857142857142747,0.0,0.0,0.18750000000000017,0.0,0.0,3.1937134472679953e-16,0.0,1.816909800131096e-23,4.5651047536988904e-24,3.553564857261298e-22,3.234281579996367e-24,7.040119016213715e-18,0.06428571428571431,0.0,1.849653910926344e-18,2.1395075395195754e-22,6.038399094923957e-18,5.135464815683799e-23,1.388366649411494e-20,1.5884626622399957e-17,5.872738210441544e-24,3.8898542491869155e-18,4.6255294581767825e-23,0.0,1.3632249434969882e-20,0.0,4.342983881919221e-22,0.0,0.0,0.0,0.0,2.0553168458062216e-17,0.0,5.542276243464726e-24,0.0,4.227853068350599e-18,1.288579026003501e-18,2.849196966659219e-16,2.0210994810653278e-23,4.872607704009323e-17,4.518723350987473e-17,2.9066168817076014e-23,1.0659335251512739e-21,0.0,9.936000961000508e-18,0.0,0.7053571428571421,0.0,0.0,0.0,5.128675086258315e-21,1.3048728220868138e-17
0.010000000000000002,25.03123397342179,496.8766026577106,-1665508.7952292091,293.1499999999945,1.1173188583243767,0.042857142857142747,0.0,0.0,0.18750000000000017,0.0,0.0,3.17010352263079e-16,0.0,2.2525637526837934e-25,5.616815535655557e-26,5.2834218775036e-24,3.9800177396520886e-26,2.6394623124549403e-18,0.06428571428571431,0.0,1.851522041580615e-18,4.843180160164291e-24,6.0482128803588195e-18,6.653030081571858e-25,1.0540123612871032e-20,1.5885617110389066e-17,7.2517429265391e-26,3.890877209085981e-18,5.943301885355875e-25,0.0,1.022258616218449e-20,0.0,6.858921601896565e-24,0.0,0.0,0.0,0.0,2.0541768050835953e-17,0.0,6.834650496746049e-26,0.0,4.228914418988108e-18,1.2895317535427459e-18,2.8492070261113357e-16,2.52159321014155e-25,4.8727011557168996e-17,4.5188159398325223e-17,3.6321408119310114e-25,2.0228504373079737e-21,0.0,9.874194458124539e-18,0.0,0.7053571428571421,0.0,0.0,0.0,3.6663848747389575e-22,1.3049539313239244e-17
0.011250000000000001,23.711405497612287,558.9861779898903,-1665508.7952292091,293.14999999999446,1.117318858324377,0.04285714285714275,0.0,0.0,0.18750000000000017,0.0,0.0,3.154812419221849e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.06428571428571431,0.0,1.850606580930185e-18,0.0,6.04955075660105e-18,0.0,7.021410094547656e-21,1.5885158969318632e-17,0.0,3.890328966096202e-18,0.0,0.0,6.733973317243235e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.0526491844712577e-17,0.0,0.0,0.0,4.2283454282559505e-18,1.2890210553558484e-18,2.849197775624883e-16,0.0,4.8726510641504824e-17,4.5187663097112155e-17,0.0,1.5099046551860463e-21,0.0,9.807444376809925e-18,0.0,0.7053571428571421,0.0,0.0,0.0,0.0,1.3049104605364758e-17
0.0125,22.236303083472354,621.0957533220567,-1665508.7952292091,293.14999999999446,1.117318858324377,0.04285714285714275,0.0,0.0,0.18750000000000017,0.0,0.0,3.1443890741536926e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.06428571428571432,0.0,1.8491891417409083e-18,0.0,6.048717618455247e-18,0.0,4.281615190722631e-21,1.5884414927424888e-17,0.0,3.889483117958301e-18,0.0,0.0,4.054711901368718e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.0509702200983196e-17,0.0,0.0,0.0,4.227467820697476e-18,1.2882328697493075e-18,2.849184761565677e-16,0.0,4.8725737470165406e-17,4.518689701454989e-17,0.0,7.182689999958333e-22,0.0,9.736044635170555e-18,0.0,0.7053571428571421,0.0,0.0,0.0,0.0,1.3048433156817293e-17
0.013125000000000001,21.440524149528486,652.1505409881361,-1665508.7952292091,293.14999999999446,1.117318858324377,0.04285714285714275,0.0,0.0,0.18750000000000017,0.0,0.0,3.1406958252407083e-16,0.0,9.352012260111814e-25,2.3497315421741294e-25,1.8295670662777813e-23,1.6647364610727222e-25,0.0,0.06428571428571432,0.0,1.8533804393996012e-18,1.102802912499518e-23,6.058062692487185e-18,2.6434849123744575e-24,5.325721303670213e-21,1.5886715876620723e-17,3.0228054387949468e-25,3.891989778259277e-18,2.3809688402123035e-24,0.0,5.036644488829103e-21,0.0,2.236229270614588e-23,0.0,0.0,0.0,0.0,2.050687520202363e-17,0.0,2.852704585380151e-25,0.0,4.23006924517014e-18,1.290567915269984e-18,2.849214224278687e-16,1.0403105378906828e-24,4.872802784388236e-17,4.51891662506032e-17,1.4961114922597883e-24,3.0635871733250174e-21,9.164212001432301e-22,9.701782026501682e-18,0.0,0.7053571428571421,1.1190549203720442e-21,0.0,0.0,2.6615107768216626e-22,1.3050420909663538e-17
