grid,velocity,spread_rate,lambda,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.0,29.000000000000007,-5.649488345866368e-19,-1555036.8740231534,293.15,1.1082839708631131,0.04757709251101331,0.0,0.0,0.185022026431718,6.615160827546147e-17,5.0939340276472416e-20,0.0,1.5908527674361825e-16,1.6921654419409218e-17,6.042599185995172e-20,0.0,3.9952192535959487e-20,6.252391352317376e-17,0.07136563876651977,7.402106804913335e-20,2.677202752196483e-20,2.731766156235659e-20,2.0358309286196593e-18,2.6900100069653044e-20,2.6900963099723926e-20,6.342501150239849e-18,5.959387381428093e-17,5.151512490859513e-19,2.8722626736741754e-20,1.9455755690988883e-17,2.5915529225797377e-20,2.0974594605333478e-18,4.403497666511249e-20,2.7950538461958e-19,0.0,1.76964019447447e-16,0.0,0.0,0.0,3.580317179562492e-20,3.6496970829014485e-20,0.0,2.1685557356995944e-20,0.0,4.453951123963559e-18,3.754577652642937e-18,0.0,4.403411257994035e-20,2.481730329498592e-20,2.652543310570062e-20,2.449283008692666e-19,2.842642026120342e-20,0.6960352422907485,3.478709121088638e-20,0.0,7.70226481041947e-18,2.3272953132913742e-20,1.9245777234671918e-18
0.0025000000000000005,28.69760705185368,120.95717925854662,-1555036.8740231534,293.15000000000026,1.1082839708631118,0.04757709251101328,0.0,0.0,0.18502202643171806,2.329797657869004e-17,3.798837070501855e-17,0.0,1.5911847091784187e-16,1.1680306508098768e-21,2.311342234785339e-25,0.0,1.6192503783614046e-25,8.763645197818344e-17,0.07136563876651973,1.331244755458027e-16,0.0,1.311533309075071e-20,7.17571448548542e-19,2.687814701169905e-24,4.0645347709156074e-21,6.322770079595546e-18,2.4278238908342963e-21,6.225654427611047e-19,2.4204437327181914e-24,1.9441392285252353e-17,3.857141266840683e-21,2.0783593234771955e-18,2.283584901411088e-23,2.621323034244241e-19,0.0,1.7257499024698725e-16,0.0,0.0,0.0,2.863599412731287e-25,2.4597957192934236e-18,0.0,1.4595357657777804e-21,0.0,5.05642750348271e-22,3.7353590181348115e-18,0.0,1.5178149254059503e-24,4.50258045524535e-21,6.210710265774248e-21,2.27357984669222e-19,4.431664715882078e-18,0.6960352422907483,8.936143278603157e-21,0.0,7.687495940353978e-18,2.9401010582445804e-22,1.9073615312458047e-18
0.005000000000000001,27.790428207414358,241.91435851718336,-1555036.8740231534,293.1500000000004,1.1082839708631114,0.047577092511013275,6.3756380237111035e-21,0.0,0.18502202643171806,8.407264681657428e-18,5.2088795265127646e-17,0.0,1.59096887281845e-16,0.0,0.0,0.0,0.0,9.691584510756502e-17,0.07136563876651972,1.326855586732589e-16,0.0,0.0,6.109050141560696e-19,0.0,0.0,6.2960352058121586e-18,0.0,5.933830462210079e-19,0.0,1.939013080736959e-17,0.0,2.052678748140021e-18,0.0,2.3877056065126273e-19,0.0,1.6814625966923256e-16,0.0,0.0,0.0,0.0,6.34107399259136e-18,0.0,0.0,0.0,0.0,3.708696383300992e-18,0.0,0.0,0.0,0.0,2.0283714784344512e-19,4.365984877883203e-18,0.6960352422907483,0.0,0.0,7.667637612570624e-18,0.0,1.884212315529169e-18
0.006250000000000001,27.110044074084712,302.39294814653664,-1555036.8740231534,293.1500000000004,1.1082839708631114,0.047577092511013275,4.486657176621568e-21,0.0,0.18502202643171806,4.492628242455872e-18,5.598211393346178e-17,0.0,1.5911591408039354e-16,3.1582170550724903e-24,7.689352488829703e-25,6.125457017282979e-23,5.395242938945661e-25,9.949436568342816e-17,0.07136563876651972,1.3288878452695766e-16,0.0,3.6856489896766995e-23,6.531642954829288e-19,8.931777888482613e-24,0.0,6.308076737095193e-18,1.0211992293273446e-24,6.066070543210694e-19,8.044765619784517e-24,1.9408837436860504e-17,0.0,2.0643145112050844e-18,7.551017493628633e-23,2.493549289267907e-19,0.0,1.6595444137627625e-16,0.0,0.0,0.0,9.527237213087961e-25,8.508699835021769e-18,0.0,0.0,0.0,3.515497996416303e-24,3.720776420809626e-18,0.0,5.047785650746554e-24,0.0,0.0,2.1665176285871835e-19,4.3932608878727016e-18,0.6960352422907483,0.0,0.0,7.676629114614511e-18,8.789182847758541e-22,1.8947003916307625e-18
0.0075000000000000015,26.278463466681625,362.87153777593363,-1555036.8740231534,293.15000000000043,1.1082839708631111,0.047577092511013275,2.03232094404236e-21,0.0,0.18502202643171806,2.3396491505853256e-18,5.806168220387747e-17,0.0,1.5911601961727532e-16,0.0,0.0,0.0,0.0,1.0085372648022703e-16,0.07136563876651972,1.328779276016678e-16,0.0,0.0,6.505427809765594e-19,0.0,0.0,6.307343478681372e-18,0.0,6.058091790272713e-19,0.0,1.940731770219021e-17,0.0,2.063613107085536e-18,0.0,2.4871626127186027e-19,0.0,1.6369924776164452e-16,0.0,0.0,0.0,0.0,1.0738438789948174e-17,0.0,0.0,0.0,0.0,3.720047519181283e-18,0.0,0.0,0.0,0.0,2.1738956879494544e-19,4.390046982457188e-18,0.6960352422907483,0.0,0.0,7.676083357694155e-18,0.0,1.8940675315767233e-18
0.00875,25.29568638520498,423.35012740538394,-1555036.8740231534,293.15000000000043,1.1082839708631111,0.047577092511013275,1.023826427852197e-21,0.0,0.18502202643171806,1.1902255393845818e-18,5.916179616684342e-17,0.0,1.5911686588044436e-16,7.806145846540139e-26,1.900773359177766e-26,1.5114620122211178e-24,1.3336769088944002e-26,1.0156467491146302e-16,0.07136563876651972,1.3288337589062257e-16,0.0,9.228569539921455e-25,6.514714743452921e-19,2.206366710743254e-25,0.0,6.307660402297177e-18,2.524214961947928e-26,6.061608764500643e-19,1.9874725373489176e-25,1.9407635584027792e-17,0.0,2.0639233770906977e-18,1.860449098365827e-24,2.4899755598786615e-19,0.0,1.6139147553653278e-16,0.0,0.0,0.0,2.3550225078311913e-26,1.3039799959048815e-17,0.0,0.0,0.0,8.688491211732654e-26,3.720368698111283e-18,0.0,1.247529290742195e-25,0.0,0.0,2.192604986855677e-19,4.3892685607775005e-18,0.6960352422907483,0.0,0.0,7.676319161513429e-18,2.347677944964593e-23,1.8943462598216832e-18
0.010000000000000002,24.16171282965463,483.8287170348982,-1555036.8740231534,293.15000000000043,1.1082839708631111,0.047577092511013275,5.490376215687475e-22,0.0,0.18502202643171806,5.9001052299256405e-19,5.973611755119455e-17,0.0,1.5912004450464172e-16,5.275370932614978e-25,1.2842251907752324e-25,1.0276625051394036e-23,9.010802621187329e-26,1.0192913085108034e-16,0.07136563876651972,1.3292176966326028e-16,0.0,6.257674918990771e-24,6.600333740019901e-19,1.493171310883744e-24,1.221956339230365e-21,6.3099205712127086e-18,1.7056419359853737e-25,6.086330612674581e-19,1.3446728738615481e-24,1.9411701669197662e-17,1.2175951978150023e-21,2.066100453425965e-18,1.2676710660129168e-23,2.5097714080051853e-19,0.0,1.5901460334380436e-16,4.678840566389425e-22,0.0,0.0,1.591243326872651e-25,1.5424839407013985e-17,0.0,0.0,0.0,5.872843924379656e-25,3.722627423316448e-18,0.0,8.432893223730562e-25,0.0,0.0,2.2318982917681513e-19,4.3930227885984014e-18,0.6960352422907483,0.0,0.0,7.677998573409062e-18,1.6089256979876164e-22,1.8963078677138325e-18
0.011250000000000001,22.876542800030396,544.3073066644882,-1555036.8740231534,293.15000000000043,1.1082839708631116,0.04757709251101329,0.0,0.0,0.18502202643171808,2.3495764366770474e-19,5.9960639225246e-17,0.0,1.5910748942156428e-16,0.0,0.0,0.0,0.0,1.0204652185149643e-16,0.07136563876651973,1.3276297125946408e-16,0.0,0.0,6.2424591574039545e-19,0.0,0.0,6.300546432978365e-18,0.0,5.98385650726907e-19,0.0,1.9394557370468326e-17,0.0,2.0570845934427065e-18,0.0,2.42773008858645e-19,0.0,1.5652132401585198e-16,0.0,0.0,0.0,0.0,1.7873495238916966e-17,0.0,0.0,0.0,0.0,3.713265464357365e-18,0.0,0.0,0.0,0.0,2.1529700777050428e-19,4.369068883265417e-18,0.6960352422907485,0.0,0.0,7.671022196643914e-18,0.0,1.8881782922575395e-18
0.0125,21.44017629633208,604.7858962941677,-1555036.8740231534,293.1500000000005,1.1082839708631114,0.04757709251101329,7.615710626611613e-22,0.0,0.18502202643171808,1.6683218619343601e-19,6.017817442783402e-17,0.0,1.5913655496736624e-16,4.46991744799337e-24,1.0881917132219855e-24,8.69832470240621e-23,7.635323105183629e-25,1.0219810937027214e-16,0.07136563876651973,1.331290689665551e-16,0.0,5.277627472546368e-23,7.060877685400837e-19,1.2648876833057183e-23,1.0933159511260654e-20,6.322160791320884e-18,1.4452521261438272e-24,6.220254753122739e-19,1.1391444573467688e-23,1.9433515958532536e-17,1.0470334516664288e-20,2.077889146295513e-18,1.0725541696357805e-22,2.616975499979488e-19,0.0,1.5396411221598775e-16,1.2235955332948723e-20,0.0,0.0,1.3483273809475438e-24,2.0530142696359414e-17,0.0,9.522019906654144e-22,0.0,4.97599842257562e-24,3.7348618336488535e-18,0.0,7.145040235706414e-24,3.992981140113457e-21,5.701110949866869e-21,2.3925086796210965e-19,4.418579908631148e-18,0.6960352422907485,8.284617475885619e-21,0.0,7.68710215729653e-18,1.3291471999839932e-21,1.906930795286435e-18
0.013125000000000001,20.66529436670508,635.0251911090334,-1555036.8740231534,293.1500000000005,1.1082839708631114,0.04757709251101329,0.0,0.0,0.18502202643171808,5.707873542618656e-20,6.019596317788558e-17,0.0,1.5912485308116191e-16,0.0,0.0,0.0,0.0,1.0218872915458687e-16,0.07136563876651973,1.3298429532175086e-16,0.0,0.0,6.762670628716908e-19,0.0,1.7495153806191007e-21,6.3135012750151014e-18,0.0,6.12511507852272e-19,0.0,1.942029425044348e-17,1.6236334422351995e-21,2.069520192259613e-18,0.0,2.540834510979582e-19,0.0,1.526115942468129e-16,0.0,0.0,0.0,0.0,2.1850408029869754e-17,0.0,0.0,0.0,0.0,3.726171260962098e-18,0.0,0.0,0.0,0.0,2.312936175809293e-19,4.396978934047856e-18,0.6960352422907485,0.0,0.0,7.680630332769248e-18,0.0,1.8993859945457976e-18
